timestamp,model,class,confidence,x1,y1,x2,y2
2026-01-07 12:51:08,YOLOv8-nano,person,0.855,120,125,551,479
2026-01-07 12:51:09,YOLOv8-nano,person,0.843,121,124,554,479
2026-01-07 12:51:09,YOLOv8-nano,person,0.863,120,123,551,479
2026-01-07 12:51:09,YOLOv8-nano,person,0.856,122,122,544,479
2026-01-07 12:51:09,YOLOv8-nano,person,0.867,120,122,546,479
2026-01-07 12:51:09,YOLOv8-nano,person,0.839,118,124,537,479
2026-01-07 12:51:09,YOLOv8-nano,person,0.830,133,126,538,479
2026-01-07 12:51:10,YOLOv8-nano,person,0.841,124,127,535,479
2026-01-07 12:51:10,YOLOv8-nano,person,0.846,123,126,535,479
2026-01-07 12:51:10,YOLOv8-nano,person,0.813,117,126,535,479
2026-01-07 12:51:10,YOLOv8-nano,person,0.856,99,125,530,479
2026-01-07 12:51:10,YOLOv8-nano,person,0.850,68,140,502,479
2026-01-07 12:51:10,YOLOv8-nano,person,0.853,70,151,481,479
2026-01-07 12:51:11,YOLOv8-nano,person,0.942,404,227,639,479
2026-01-07 12:51:11,YOLOv8-nano,person,0.886,0,76,402,479
2026-01-07 12:51:11,YOLOv8-nano,person,0.868,334,126,637,479
2026-01-07 12:51:11,YOLOv8-nano,person,0.767,0,0,407,478
2026-01-07 12:51:11,YOLOv8-nano,person,0.914,311,108,639,479
2026-01-07 12:51:11,YOLOv8-nano,person,0.835,0,0,365,479
2026-01-07 12:51:11,YOLOv8-nano,person,0.920,293,97,640,479
2026-01-07 12:51:11,YOLOv8-nano,person,0.842,0,0,345,478
2026-01-07 12:51:11,YOLOv8-nano,person,0.907,284,101,639,479
2026-01-07 12:51:11,YOLOv8-nano,person,0.869,0,0,333,479
2026-01-07 12:51:11,YOLOv8-nano,person,0.902,267,106,640,479
2026-01-07 12:51:11,YOLOv8-nano,person,0.849,0,0,316,477
2026-01-07 12:51:11,YOLOv8-nano,person,0.922,255,114,640,479
2026-01-07 12:51:11,YOLOv8-nano,person,0.856,1,1,293,479
2026-01-07 12:51:11,YOLOv8-nano,person,0.924,244,118,639,478
2026-01-07 12:51:11,YOLOv8-nano,person,0.860,1,0,291,479
2026-01-07 12:51:11,YOLOv8-nano,person,0.916,243,119,639,478
2026-01-07 12:51:11,YOLOv8-nano,person,0.852,1,2,290,479
2026-01-07 12:51:11,YOLOv8-nano,person,0.915,243,122,640,478
2026-01-07 12:51:11,YOLOv8-nano,person,0.866,1,2,286,479
2026-01-07 12:51:11,YOLOv8-nano,person,0.920,243,123,640,478
2026-01-07 12:51:11,YOLOv8-nano,person,0.854,1,3,285,479
2026-01-07 12:51:11,YOLOv8-nano,person,0.914,242,125,639,479
2026-01-07 12:51:11,YOLOv8-nano,person,0.839,0,5,284,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.934,244,126,639,478
2026-01-07 12:51:12,YOLOv8-nano,person,0.853,0,2,291,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.920,244,125,640,478
2026-01-07 12:51:12,YOLOv8-nano,person,0.851,0,2,289,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.932,245,124,640,478
2026-01-07 12:51:12,YOLOv8-nano,person,0.875,0,2,290,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.920,247,122,639,478
2026-01-07 12:51:12,YOLOv8-nano,person,0.853,0,0,290,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.924,248,122,640,478
2026-01-07 12:51:12,YOLOv8-nano,person,0.862,0,1,291,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.905,248,120,639,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.847,0,0,290,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.862,0,0,291,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.815,249,123,546,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.529,457,15,639,476
2026-01-07 12:51:12,YOLOv8-nano,person,0.874,247,124,541,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.857,0,1,293,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.739,447,14,639,474
2026-01-07 12:51:12,YOLOv8-nano,person,0.870,0,0,291,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.862,248,126,545,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.808,428,8,639,477
2026-01-07 12:51:12,YOLOv8-nano,person,0.868,0,0,291,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.833,248,126,552,478
2026-01-07 12:51:12,YOLOv8-nano,person,0.833,415,11,639,478
2026-01-07 12:51:12,YOLOv8-nano,person,0.886,248,126,541,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.867,0,1,291,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.854,410,22,639,478
2026-01-07 12:51:12,YOLOv8-nano,person,0.885,0,2,287,477
2026-01-07 12:51:12,YOLOv8-nano,person,0.855,246,122,539,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.842,397,35,639,478
2026-01-07 12:51:12,YOLOv8-nano,person,0.855,0,0,282,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.850,240,126,535,478
2026-01-07 12:51:12,YOLOv8-nano,person,0.837,391,47,639,477
2026-01-07 12:51:12,YOLOv8-nano,person,0.854,230,127,521,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.803,377,56,639,478
2026-01-07 12:51:12,YOLOv8-nano,person,0.750,1,0,270,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.814,213,135,508,479
2026-01-07 12:51:12,YOLOv8-nano,person,0.804,364,69,639,477
2026-01-07 12:51:12,YOLOv8-nano,person,0.768,0,21,263,478
2026-01-07 12:51:13,YOLOv8-nano,person,0.891,198,139,491,479
2026-01-07 12:51:13,YOLOv8-nano,person,0.845,347,81,639,477
2026-01-07 12:51:13,YOLOv8-nano,person,0.686,0,25,244,478
2026-01-07 12:51:13,YOLOv8-nano,person,0.880,180,146,481,479
2026-01-07 12:51:13,YOLOv8-nano,person,0.828,323,85,639,478
2026-01-07 12:51:13,YOLOv8-nano,person,0.515,0,51,244,478
2026-01-07 12:51:13,YOLOv8-nano,person,0.844,169,153,466,479
2026-01-07 12:51:13,YOLOv8-nano,person,0.797,309,90,639,477
2026-01-07 12:51:13,YOLOv8-nano,person,0.854,153,158,455,479
2026-01-07 12:51:13,YOLOv8-nano,person,0.801,298,95,638,477
2026-01-07 12:51:13,YOLOv8-nano,person,0.746,280,93,633,476
2026-01-07 12:51:13,YOLOv8-nano,person,0.738,140,161,448,479
2026-01-07 12:51:13,YOLOv8-nano,person,0.850,276,89,634,479
2026-01-07 12:51:13,YOLOv8-nano,person,0.820,135,156,437,479
2026-01-07 12:51:13,YOLOv8-nano,person,0.820,132,151,431,479
2026-01-07 12:51:13,YOLOv8-nano,person,0.818,269,81,639,479
2026-01-07 12:51:13,YOLOv8-nano,person,0.560,519,6,639,461
2026-01-07 12:51:13,YOLOv8-nano,person,0.820,269,65,624,479
2026-01-07 12:51:13,YOLOv8-nano,person,0.747,129,149,432,478
2026-01-07 12:51:13,YOLOv8-nano,person,0.521,502,11,639,221
2026-01-07 12:51:13,YOLOv8-nano,person,0.900,128,144,429,479
2026-01-07 12:51:13,YOLOv8-nano,person,0.878,270,57,640,478
2026-01-07 12:51:13,YOLOv8-nano,person,0.819,126,143,430,479
2026-01-07 12:51:13,YOLOv8-nano,person,0.783,271,48,640,478
2026-01-07 12:51:13,YOLOv8-nano,person,0.875,267,38,640,479
2026-01-07 12:51:13,YOLOv8-nano,person,0.864,125,145,428,479
2026-01-07 12:51:13,YOLOv8-nano,person,0.911,125,146,426,479
2026-01-07 12:51:13,YOLOv8-nano,person,0.869,273,22,640,478
2026-01-07 12:51:13,YOLOv8-nano,person,0.891,124,146,426,479
2026-01-07 12:51:13,YOLOv8-nano,person,0.859,272,16,640,478
2026-01-07 12:51:13,YOLOv8-nano,person,0.919,124,148,425,479
2026-01-07 12:51:13,YOLOv8-nano,person,0.855,274,12,640,478
2026-01-07 12:51:13,YOLOv8-nano,person,0.918,123,146,424,479
2026-01-07 12:51:13,YOLOv8-nano,person,0.848,275,8,640,479
2026-01-07 12:51:14,YOLOv8-nano,person,0.914,123,147,426,479
2026-01-07 12:51:14,YOLOv8-nano,person,0.842,277,11,640,478
2026-01-07 12:51:14,YOLOv8-nano,person,0.914,123,146,427,479
2026-01-07 12:51:14,YOLOv8-nano,person,0.851,275,9,640,479
2026-01-07 12:51:14,YOLOv8-nano,person,0.911,121,148,422,479
2026-01-07 12:51:14,YOLOv8-nano,person,0.823,273,7,640,478
2026-01-07 12:51:14,YOLOv8-nano,person,0.897,122,150,428,479
2026-01-07 12:51:14,YOLOv8-nano,person,0.835,269,10,640,477
2026-01-07 12:51:14,YOLOv8-nano,person,0.510,0,110,188,479
2026-01-07 12:51:14,YOLOv8-nano,person,0.906,123,150,426,479
2026-01-07 12:51:14,YOLOv8-nano,person,0.849,271,9,640,478
2026-01-07 12:51:14,YOLOv8-nano,person,0.883,124,151,426,479
2026-01-07 12:51:14,YOLOv8-nano,person,0.839,272,10,640,478
2026-01-07 12:51:14,YOLOv8-nano,person,0.903,126,150,424,479
2026-01-07 12:51:14,YOLOv8-nano,person,0.852,272,10,640,478
2026-01-07 12:51:14,YOLOv8-nano,person,0.533,0,108,186,480
2026-01-07 12:51:14,YOLOv8-nano,person,0.849,274,10,640,478
2026-01-07 12:51:14,YOLOv8-nano,person,0.838,127,150,437,479
2026-01-07 12:51:14,YOLOv8-nano,person,0.872,132,150,429,478
2026-01-07 12:51:14,YOLOv8-nano,person,0.841,278,10,640,478
2026-01-07 12:51:14,YOLOv8-nano,person,0.883,135,149,433,479
2026-01-07 12:51:14,YOLOv8-nano,person,0.854,281,8,640,478
2026-01-07 12:51:14,YOLOv8-nano,person,0.863,137,145,436,479
2026-01-07 12:51:14,YOLOv8-nano,person,0.855,281,6,640,478
2026-01-07 12:51:14,YOLOv8-nano,person,0.904,140,142,438,479
2026-01-07 12:51:14,YOLOv8-nano,person,0.856,287,7,640,478
2026-01-07 12:51:14,YOLOv8-nano,person,0.576,0,86,189,479
2026-01-07 12:51:14,YOLOv8-nano,person,0.849,142,141,461,479
2026-01-07 12:51:14,YOLOv8-nano,person,0.832,288,5,640,477
2026-01-07 12:51:14,YOLOv8-nano,person,0.864,146,144,451,479
2026-01-07 12:51:14,YOLOv8-nano,person,0.843,290,6,640,477
2026-01-07 12:51:14,YOLOv8-nano,person,0.875,146,144,441,479
2026-01-07 12:51:14,YOLOv8-nano,person,0.840,290,6,640,477
2026-01-07 12:51:15,YOLOv8-nano,person,0.856,148,142,484,479
2026-01-07 12:51:15,YOLOv8-nano,person,0.791,293,5,639,478
2026-01-07 12:51:15,YOLOv8-nano,person,0.868,152,138,492,479
2026-01-07 12:51:15,YOLOv8-nano,person,0.826,291,5,640,478
2026-01-07 12:51:15,YOLOv8-nano,person,0.863,153,135,480,479
2026-01-07 12:51:15,YOLOv8-nano,person,0.795,294,10,639,478
2026-01-07 12:51:15,YOLOv8-nano,person,0.778,156,136,480,479
2026-01-07 12:51:15,YOLOv8-nano,person,0.709,292,8,640,479
2026-01-07 12:51:15,YOLOv8-nano,person,0.620,556,113,630,198
2026-01-07 12:51:15,YOLOv8-nano,person,0.776,294,5,639,479
2026-01-07 12:51:15,YOLOv8-nano,person,0.768,158,136,485,479
2026-01-07 12:51:15,YOLOv8-nano,person,0.689,292,10,640,479
2026-01-07 12:51:15,YOLOv8-nano,person,0.682,157,136,483,479
2026-01-07 12:51:15,YOLOv8-nano,person,0.762,297,9,638,479
2026-01-07 12:51:15,YOLOv8-nano,person,0.688,155,134,491,479
2026-01-07 12:51:15,YOLOv8-nano,person,0.795,155,136,484,479
2026-01-07 12:51:15,YOLOv8-nano,person,0.780,297,16,638,478
2026-01-07 12:51:15,YOLOv8-nano,person,0.817,295,5,639,478
2026-01-07 12:51:15,YOLOv8-nano,person,0.802,153,137,490,479
2026-01-07 12:51:15,YOLOv8-nano,person,0.834,296,10,638,477
2026-01-07 12:51:15,YOLOv8-nano,person,0.803,151,137,455,479
2026-01-07 12:51:15,YOLOv8-nano,person,0.839,294,6,639,478
2026-01-07 12:51:15,YOLOv8-nano,person,0.825,148,138,474,479
2026-01-07 12:51:15,YOLOv8-nano,person,0.834,294,6,639,480
2026-01-07 12:51:15,YOLOv8-nano,person,0.749,147,138,459,479
2026-01-07 12:51:15,YOLOv8-nano,person,0.856,295,12,639,478
2026-01-07 12:51:15,YOLOv8-nano,person,0.827,148,138,453,479
2026-01-07 12:51:15,YOLOv8-nano,person,0.825,295,11,639,478
2026-01-07 12:51:15,YOLOv8-nano,person,0.724,148,140,461,479
2026-01-07 12:51:16,YOLOv8-nano,person,0.840,296,5,639,478
2026-01-07 12:51:16,YOLOv8-nano,person,0.735,148,140,471,479
2026-01-07 12:51:16,YOLOv8-nano,person,0.842,297,2,639,479
2026-01-07 12:51:16,YOLOv8-nano,person,0.722,149,141,460,479
2026-01-07 12:51:16,YOLOv8-nano,person,0.852,296,8,639,478
2026-01-07 12:51:16,YOLOv8-nano,person,0.777,149,141,481,479
2026-01-07 12:51:16,YOLOv8-nano,person,0.858,299,9,639,477
2026-01-07 12:51:16,YOLOv8-nano,person,0.831,151,144,461,479
2026-01-07 12:51:16,YOLOv8-nano,person,0.841,300,9,639,479
2026-01-07 12:51:16,YOLOv8-nano,person,0.729,152,144,463,478
2026-01-07 12:51:16,YOLOv8-nano,person,0.825,300,5,639,478
2026-01-07 12:51:16,YOLOv8-nano,person,0.788,153,149,490,479
2026-01-07 12:51:16,YOLOv8-nano,person,0.890,309,7,639,478
2026-01-07 12:51:16,YOLOv8-nano,person,0.806,155,148,483,479
2026-01-07 12:51:16,YOLOv8-nano,person,0.818,309,4,639,479
2026-01-07 12:51:16,YOLOv8-nano,person,0.664,161,148,469,479
2026-01-07 12:51:16,YOLOv8-nano,person,0.862,314,10,639,478
2026-01-07 12:51:16,YOLOv8-nano,person,0.857,175,152,472,479
2026-01-07 12:51:16,YOLOv8-nano,person,0.596,0,81,193,477
2026-01-07 12:51:16,YOLOv8-nano,person,0.871,197,156,477,479
2026-01-07 12:51:16,YOLOv8-nano,person,0.828,336,7,639,478
2026-01-07 12:51:16,YOLOv8-nano,person,0.744,0,69,211,478
2026-01-07 12:51:16,YOLOv8-nano,person,0.899,209,165,484,479
2026-01-07 12:51:16,YOLOv8-nano,person,0.837,352,33,639,477
2026-01-07 12:51:16,YOLOv8-nano,person,0.818,0,71,215,478
2026-01-07 12:51:16,YOLOv8-nano,person,0.866,0,80,215,479
2026-01-07 12:51:16,YOLOv8-nano,person,0.824,360,59,639,477
2026-01-07 12:51:16,YOLOv8-nano,person,0.632,213,178,522,479
2026-01-07 12:51:16,YOLOv8-nano,person,0.864,0,79,216,479
2026-01-07 12:51:16,YOLOv8-nano,person,0.832,214,183,489,479
