timestamp,model,class,confidence,x1,y1,x2,y2
2026-01-07 13:41:21,Gun-Detector,person,0.919,3,56,561,479
2026-01-07 13:41:21,Gun-Detector,person,0.914,5,54,553,479
2026-01-07 13:41:22,Gun-Detector,person,0.910,2,57,551,479
2026-01-07 13:41:22,Gun-Detector,person,0.904,2,65,568,479
2026-01-07 13:41:22,Gun-Detector,person,0.914,4,59,559,479
2026-01-07 13:41:22,Gun-Detector,person,0.893,0,61,565,479
2026-01-07 13:41:22,Gun-Detector,person,0.925,1,63,600,479
2026-01-07 13:41:22,Gun-Detector,person,0.904,0,78,554,479
2026-01-07 13:41:22,Gun-Detector,person,0.901,0,66,533,479
2026-01-07 13:41:23,Gun-Detector,person,0.907,0,56,527,479
2026-01-07 13:41:23,Gun-Detector,person,0.779,0,54,469,479
2026-01-07 13:41:23,Gun-Detector,person,0.762,0,47,435,479
2026-01-07 13:41:23,Gun-Detector,person,0.727,46,13,398,479
2026-01-07 13:41:23,Gun-Detector,person,0.786,1,6,346,478
2026-01-07 13:41:23,Gun-Detector,person,0.891,0,2,320,478
2026-01-07 13:41:23,Gun-Detector,person,0.876,0,0,313,479
2026-01-07 13:41:24,Gun-Detector,person,0.858,0,0,325,478
2026-01-07 13:41:24,Gun-Detector,person,0.876,0,0,319,478
2026-01-07 13:41:24,Gun-Detector,person,0.754,0,0,280,479
2026-01-07 13:41:24,Gun-Detector,guns,0.518,4,77,272,411
2026-01-07 13:41:24,Gun-Detector,person,0.804,0,1,261,478
2026-01-07 13:41:24,Gun-Detector,person,0.839,515,122,639,478
2026-01-07 13:41:24,Gun-Detector,person,0.779,0,3,243,477
2026-01-07 13:41:24,Gun-Detector,person,0.871,517,130,639,478
2026-01-07 13:41:24,Gun-Detector,person,0.745,0,1,217,479
2026-01-07 13:41:24,Gun-Detector,person,0.804,482,122,639,479
2026-01-07 13:41:24,Gun-Detector,person,0.594,0,1,210,477
2026-01-07 13:41:24,Gun-Detector,person,0.875,445,124,639,479
2026-01-07 13:41:24,Gun-Detector,person,0.850,0,1,189,478
2026-01-07 13:41:25,Gun-Detector,person,0.883,396,122,639,479
2026-01-07 13:41:25,Gun-Detector,person,0.792,0,0,170,478
2026-01-07 13:41:25,Gun-Detector,person,0.920,346,126,639,479
2026-01-07 13:41:25,Gun-Detector,person,0.571,0,0,145,478
2026-01-07 13:41:25,Gun-Detector,person,0.921,315,137,639,479
2026-01-07 13:41:25,Gun-Detector,person,0.913,292,136,639,479
