timestamp,model,class,confidence,x1,y1,x2,y2
2026-01-07 13:14:29,YOLOv8-nano,person,0.528,394,113,1910,1048
2026-01-07 13:14:29,YOLOv8-nano,person,0.572,288,67,1919,1071
2026-01-07 13:14:29,YOLOv8-nano,person,0.534,300,14,1919,1075
2026-01-07 13:14:30,YOLOv8-nano,person,0.674,70,30,1916,1041
2026-01-07 13:14:30,YOLOv8-nano,person,0.527,82,31,1913,764
2026-01-07 13:14:30,YOLOv8-nano,person,0.518,116,41,1913,800
2026-01-07 13:14:30,YOLOv8-nano,person,0.593,111,5,1916,1004
2026-01-07 13:14:30,YOLOv8-nano,person,0.654,107,2,1916,1002
2026-01-07 13:14:30,YOLOv8-nano,person,0.671,137,4,1914,1044
2026-01-07 13:14:31,YOLOv8-nano,person,0.574,174,6,1911,882
2026-01-07 13:14:31,YOLOv8-nano,person,0.597,181,6,1913,878
2026-01-07 13:14:31,YOLOv8-nano,person,0.501,160,3,1914,888
2026-01-07 13:14:31,YOLOv8-nano,person,0.582,201,5,1913,822
2026-01-07 13:14:31,YOLOv8-nano,person,0.657,122,8,1916,1065
2026-01-07 13:14:31,YOLOv8-nano,person,0.721,235,10,1913,1063
2026-01-07 13:14:31,YOLOv8-nano,person,0.649,233,4,1914,1042
2026-01-07 13:14:31,YOLOv8-nano,person,0.674,200,5,1912,1043
2026-01-07 13:14:31,YOLOv8-nano,person,0.696,204,5,1911,1042
2026-01-07 13:14:31,YOLOv8-nano,person,0.796,315,4,1914,1039
2026-01-07 13:14:31,YOLOv8-nano,person,0.759,283,5,1912,1036
2026-01-07 13:14:32,YOLOv8-nano,person,0.778,306,6,1912,1049
2026-01-07 13:14:32,YOLOv8-nano,person,0.630,485,5,1916,1048
2026-01-07 13:14:32,YOLOv8-nano,person,0.591,174,12,1917,1059
2026-01-07 13:14:32,YOLOv8-nano,person,0.645,419,6,1918,1032
2026-01-07 13:14:32,YOLOv8-nano,person,0.731,142,6,1913,1069
2026-01-07 13:14:32,YOLOv8-nano,person,0.563,160,8,1914,1071
2026-01-07 13:14:32,YOLOv8-nano,person,0.610,315,5,1914,1049
2026-01-07 13:14:32,YOLOv8-nano,person,0.651,173,5,1916,926
2026-01-07 13:14:32,YOLOv8-nano,person,0.723,173,7,1911,957
2026-01-07 13:14:32,YOLOv8-nano,person,0.698,165,6,1911,984
2026-01-07 13:14:32,YOLOv8-nano,person,0.733,142,4,1915,1056
2026-01-07 13:14:32,YOLOv8-nano,person,0.558,164,6,1915,982
2026-01-07 13:14:32,YOLOv8-nano,person,0.709,164,7,1909,1016
2026-01-07 13:14:33,YOLOv8-nano,person,0.591,150,5,1907,991
2026-01-07 13:14:33,YOLOv8-nano,person,0.567,119,4,1906,1047
2026-01-07 13:14:33,YOLOv8-nano,person,0.921,464,138,1736,1070
2026-01-07 13:14:33,YOLOv8-nano,person,0.918,435,167,1656,1070
2026-01-07 13:14:33,YOLOv8-nano,person,0.921,424,188,1611,1070
2026-01-07 13:14:33,YOLOv8-nano,person,0.931,425,203,1571,1069
2026-01-07 13:14:33,YOLOv8-nano,chair,0.537,139,762,463,1077
2026-01-07 13:14:33,YOLOv8-nano,person,0.942,422,221,1545,1070
2026-01-07 13:14:33,YOLOv8-nano,chair,0.606,138,753,465,1076
2026-01-07 13:14:33,YOLOv8-nano,person,0.944,425,234,1527,1070
2026-01-07 13:14:33,YOLOv8-nano,chair,0.805,168,740,467,1075
2026-01-07 13:14:33,YOLOv8-nano,person,0.936,414,243,1511,1070
2026-01-07 13:14:33,YOLOv8-nano,person,0.935,408,250,1498,1070
2026-01-07 13:14:33,YOLOv8-nano,person,0.934,402,260,1486,1070
2026-01-07 13:14:33,YOLOv8-nano,chair,0.507,138,768,439,1075
2026-01-07 13:14:34,YOLOv8-nano,person,0.938,401,267,1483,1071
2026-01-07 13:14:34,YOLOv8-nano,person,0.919,396,264,1485,1071
2026-01-07 13:14:34,YOLOv8-nano,person,0.624,465,577,687,946
2026-01-07 13:14:34,YOLOv8-nano,person,0.931,397,266,1484,1071
2026-01-07 13:14:34,YOLOv8-nano,chair,0.754,0,763,177,1079
